system:index,Area,Map,Similarity,areaImpact,areaLevels,areaMound,areaPercent,first,layer,path,.geo
000000000000000004f7,766,PR-MAPS-00360-00001-00044-E-00014-01912-000-00001_georef_clipped,90,Yes,Extreme,0.9674547087601842,0.753135804226803,2024,20221215_FormLineMounds_slpFltr5dg7r,C:\Users\H̬ctorAleixOrengoRom\Desktop\MAPHSAresults\MAHSA_Mound_Filtered\20221215_FormLineMounds_slpFltr5dg7r.shp,"{""type"":""Polygon"",""coordinates"":[[[73.98056212298415,31.708810312219395],[73.98059772407275,31.708774567998773],[73.98063341483001,31.708738919953777],[73.98066910558065,31.70870327187699],[73.98066910558065,31.70866761532196],[73.98074048706204,31.70863189093309],[73.98074048706204,31.708596234347322],[73.98077608811758,31.70856057464739],[73.98081177884171,31.70852933057134],[73.98084746955924,31.708493682322157],[73.98084746955924,31.708458025680635],[73.98084746955924,31.708422369028032],[73.98091885097438,31.708386644361006],[73.98095445199691,31.70835098448886],[73.98099014268793,31.70831533609717],[73.98106152405008,31.708279611256774],[73.98113281571071,31.708243959522807],[73.98127557830253,31.708208335630125],[73.98159213065614,31.708172661602685],[73.98173480323203,31.708136940765513],[73.98194885673459,31.70817263406351],[73.98198454724093,31.70820829888107],[73.98198454724093,31.70824395573646],[73.98198454724093,31.708279612580768],[73.98198454724093,31.708315354109548],[73.98198454724093,31.70835101093167],[73.98198454724093,31.708386667742715],[73.98194885673459,31.708422316561652],[73.98194885673459,31.708457973346267],[73.98194885673458,31.70849371481521],[73.9819131662216,31.708529363571614],[73.98187756537668,31.708560534954742],[73.98184187485045,31.708596268344845],[73.9818061843176,31.708631917007818],[73.98177049377814,31.70866756563901],[73.98177049377814,31.708703222326044],[73.98173480323203,31.708738955605266],[73.98169920235405,31.708774615669174],[73.98166351179472,31.70881026418965],[73.98159213065614,31.70884598922004],[73.98159213065614,31.708881645830264],[73.98155644007691,31.708917294255336],[73.98148514857343,31.708952945957865],[73.98141376736861,31.708988670766633],[73.98131117925897,31.709024285270644],[73.98116850636859,31.709060004778248],[73.98106152405008,31.70909564772766],[73.98099014268793,31.70913137211822],[73.98088316027012,31.70916701481627],[73.98077608811758,31.709166989443137],[73.98070479632464,31.70913132756429],[73.98066910558065,31.70909566264023],[73.98063341483001,31.709059997701473],[73.98059772407275,31.709024332748037],[73.98056212298417,31.708988679292563],[73.98056212298417,31.70895293814437],[73.98056212298417,31.70891728167975],[73.98056212298417,31.70888162520404],[73.98056212298417,31.708845968717252],[73.98056212298415,31.708810312219395]]]}"
000000000000000008ad,775,PR-MAPS-00360-00001-00053-H-00001-01937-000-00001_georef_clipped,91,Yes,Moderate,1.9529755716613828,0.333047557013177,2017,20221215_FormLineMounds_slpFltr5dg7r,C:\Users\H̬ctorAleixOrengoRom\Desktop\MAPHSAresults\MAHSA_Mound_Filtered\20221215_FormLineMounds_slpFltr5dg7r.shp,"{""type"":""Polygon"",""coordinates"":[[[77.21231345321334,28.983666391143377],[77.21236249084694,28.983617328960744],[77.21251407753566,28.983568266929147],[77.21375369495455,28.983617323789606],[77.21400344150958,28.983666317127504],[77.21410151535497,28.983715387713367],[77.21415502609501,28.98376444960427],[77.21420406296502,28.983813517650137],[77.21420406296502,28.98386703581264],[77.2142530998147,28.983916016520087],[77.2142530998147,28.983965082086385],[77.2142530998147,28.984014147637364],[77.21430213664405,28.984063215608977],[77.21430213664405,28.98411228113586],[77.21430213664405,28.984165799210878],[77.21430213664405,28.984214777400588],[77.21430213664405,28.98426384288016],[77.2142530998147,28.984312905875246],[77.2142530998147,28.98436197131765],[77.21420406296502,28.984411034241244],[77.21415502609501,28.98446454966839],[77.21405247844244,28.984513616076544],[77.21400344150956,28.984562591513946],[77.21385624286621,28.984611640427044],[77.21385624286621,28.984660705723364],[77.21370465789778,28.98470976894462],[77.21330779910878,28.98475880898652],[77.21325876186712,28.98475880602637],[77.21320972460514,28.984709737865295],[77.21310717613287,28.984660760101903],[77.2130580510847,28.984611683438466],[77.21300901373948,28.984562615190598],[77.21291093898806,28.984513543840638],[77.21275935280799,28.9844645627013],[77.21266119012593,28.98441103018729],[77.21256311508608,28.98436195857463],[77.21251407753566,28.98431289013303],[77.21246056605315,28.984263827774694],[77.21246056605315,28.98421484984496],[77.21241152846021,28.984165781346142],[77.21236249084694,28.98411226028235],[77.21236249084694,28.984063195013658],[77.21231345321334,28.984014126458145],[77.21231345321334,28.983965148470144],[77.21231345321334,28.98391608316205],[77.21231345321334,28.98386701783864],[77.21231345321334,28.98381349995063],[77.21231345321334,28.983764434595205],[77.21231345321334,28.983715369224466],[77.21231345321334,28.983666391143377]]]}"
0000000000000000062e,1823,PR-MAPS-00360-00001-00044-N-00011-01913-000-00001_georef_clipped,92,Yes,High,5.964309183082197,0.6875105215500366,2021,20221215_FormLineMounds_slpFltr5dg7r,C:\Users\H̬ctorAleixOrengoRom\Desktop\MAPHSAresults\MAHSA_Mound_Filtered\20221215_FormLineMounds_slpFltr5dg7r.shp,"{""type"":""Polygon"",""coordinates"":[[[75.63360880488513,30.26591207753441],[75.63372032287374,30.265854132600523],[75.63388529120738,30.265800596386384],[75.63537461477178,30.265747060230193],[75.63537461477178,30.265689085588473],[75.63542815342524,30.26563561510287],[75.63564665840643,30.265582100419124],[75.63564665840643,30.265524125658217],[75.63575808605458,30.265470647560367],[75.63586960240471,30.265412613560784],[75.63586960240471,30.26535911817327],[75.63592314087698,30.2653056471785],[75.63603456831451,30.2652476890998],[75.63625307238974,30.26519417268733],[75.63652955371393,30.26524764897272],[75.63658753126636,30.265305626093536],[75.63658753126636,30.265359121618808],[75.63658753126636,30.265412617122706],[75.63664098068942,30.265470606287412],[75.63664098068942,30.265524101755464],[75.63669451887931,30.26558210077028],[75.63669451887931,30.26563559620251],[75.63669451887931,30.265689091613368],[75.63669451887931,30.265747066487013],[75.63669451887931,30.26580056185335],[75.63675249636634,30.265854059291875],[75.63680603451543,30.265912058182085],[75.63680603451543,30.265965553500628],[75.63680603451543,30.26601904879781],[75.63685948385863,30.266077037729264],[75.63691746128025,30.26613053504475],[75.63691746128025,30.266184030294117],[75.63697099936894,30.26624202904279],[75.63697099936894,30.26629552425631],[75.63697099936894,30.2663534989161],[75.63697099936894,30.266406994085106],[75.63697099936894,30.266460575376296],[75.63702453743801,30.266518487889638],[75.63702453743801,30.26657198300145],[75.63702453743801,30.266625564235337],[75.63702453743801,30.26668353876169],[75.63702453743801,30.266737033807576],[75.63697099936894,30.266790504719523],[75.63697099936894,30.26684847916509],[75.63685948385863,30.266901947789734],[75.63680603451543,30.26695551454162],[75.63675249636634,30.267013464630498],[75.63669451887931,30.267066957193887],[75.63664098068942,30.267120513847665],[75.63658753126636,30.267178473625716],[75.63658753126636,30.267231968403095],[75.63647601546364,30.26728991571925],[75.636418037867,30.26734340793143],[75.63636458836245,30.267396974146614],[75.63625307238974,30.267454921067824],[75.63614608445383,30.26750846247744],[75.6360881067264,30.267561954334543],[75.63603456831451,30.26761990358308],[75.63598102988301,30.267673373351496],[75.63592314087698,30.26772696103965],[75.63586960240471,30.26778491007983],[75.63581606391283,30.267838379647642],[75.63537461477178,30.26783843773408],[75.63526318683148,30.267784925012343],[75.63515167001901,30.267726922895537],[75.63504468127746,30.267673388065848],[75.63493316429839,30.26761986515037],[75.63482173602183,30.26756195877875],[75.63471021887281,30.267508435663927],[75.63465667995658,30.26745491594177],[75.63460322980836,30.267396926687997],[75.63454525146939,30.26734342879708],[75.63449171249279,30.267289908981308],[75.63449171249279,30.26723193516245],[75.63438028387995,30.26717842164172],[75.63438028387995,30.267120447794184],[75.63432674484297,30.267067014013506],[75.63427320578639,30.267013494060013],[75.63427320578639,30.26695552015991],[75.6342152273166,30.26690202204783],[75.63416177700711,30.266848511917807],[75.63410379849319,30.266790534326525],[75.63410379849319,30.26673703977557],[75.63405025935499,30.266683519670188],[75.63399680898524,30.26662553001596],[75.63399680898524,30.266572035416456],[75.63393883040592,30.266518537116067],[75.63388529120738,30.266460537482402],[75.63388529120738,30.266407042835098],[75.63383175198923,30.266353522579294],[75.63377377334452,30.266295544742817],[75.63366678359523,30.26624200867314],[75.63360880488513,30.266184030749024],[75.63360880488513,30.266130536036155],[75.63360880488513,30.26607704130189],[75.63360880488513,30.266019067113287],[75.63360880488513,30.26596557233453],[75.63360880488513,30.26591207753441]]]}"
000000000000000006fb,996,PR-MAPS-00360-00001-00053-B-00002-01914-000-00001_georef_clipped,92,Yes,Extreme,0.5955424806007004,0.8522157031289019,1975,20221215_FormLineMounds_slpFltr5dg7r,C:\Users\H̬ctorAleixOrengoRom\Desktop\MAPHSAresults\MAHSA_Mound_Filtered\20221215_FormLineMounds_slpFltr5dg7r.shp,"{""type"":""Polygon"",""coordinates"":[[[76.22835036579256,30.686641620326103],[76.22837264567626,30.68661485705624],[76.22837264567626,30.68659257854979],[76.22837264567626,30.686570300039424],[76.22837264567626,30.686543548618364],[76.22837264567626,30.68652127009943],[76.22837264567626,30.68649451866808],[76.22839943457912,30.686472197184084],[76.22839943457912,30.686445445740357],[76.22839943457912,30.686423167202534],[76.22849306307893,30.686396423097662],[76.2285420434013,30.686374080125177],[76.22856883227043,30.686347285641673],[76.22859111211791,30.686324995146617],[76.22859111211791,30.68629824365714],[76.22861790097727,30.686276008073076],[76.22925110671893,30.686298270450674],[76.22927338645337,30.686325009921745],[76.22930017517676,30.686347331361784],[76.22932245490306,30.686374070819415],[76.22932245490304,30.686396349425326],[76.22934915520507,30.686423134263677],[76.22934915520507,30.68644541286272],[76.22934915520507,30.68647216437998],[76.22937152333482,30.686494526419015],[76.22937152333482,30.686521277927703],[76.22937152333482,30.68654355651103],[76.22937152333482,30.68657030800942],[76.22937152333482,30.68659258658417],[76.22937152333482,30.686614865155022],[76.22942050333715,30.686641637876704],[76.22942050333715,30.686663916442136],[76.22946957173315,30.686690698651656],[76.22944729203124,30.686712989296478],[76.22942050333715,30.686739697942503],[76.22937152333482,30.686762041253022],[76.22932245490304,30.68678876191461],[76.22927338645337,30.68681109564918],[76.22922882698083,30.686837871151987],[76.22920203824322,30.68686010678482],[76.22910390123802,30.68688688243563],[76.22903255293792,30.686909141995415],[76.2285420434013,30.68690919447028],[76.22849306307893,30.686886894334233],[76.2284707832152,30.68686015484477],[76.2284707832152,30.686837876374877],[76.22844399432655,30.68681108193289],[76.22842171445468,30.686788815325087],[76.22839943457912,30.686761989794917],[76.22839943457912,30.68673971131246],[76.22835036579256,30.686713014721814],[76.22835036579256,30.686690650216615],[76.22835036579256,30.686663898822548],[76.22835036579256,30.686641620326103]]]}"
000000000000000007bd,1107,PR-MAPS-00360-00001-00053-B-00012-01914-000-00001_georef_clipped,92,Yes,Extreme,4.357022683301963,0.8735773627732897,2017,20221215_FormLineMounds_slpFltr5dg7r,C:\Users\H̬ctorAleixOrengoRom\Desktop\MAPHSAresults\MAHSA_Mound_Filtered\20221215_FormLineMounds_slpFltr5dg7r.shp,"{""type"":""Polygon"",""coordinates"":[[[76.66597548160615,30.174005527682127],[76.66603786793283,30.17394312890304],[76.66603786793283,30.17388511275262],[76.66681372921904,30.173822698185756],[76.66669785699465,30.173764767311106],[76.66669785699465,30.17370234138822],[76.66681372921904,30.173644325996168],[76.66741573438705,30.173702342977748],[76.66747371424206,30.173764773704058],[76.66753609983152,30.17382272971081],[76.66759407963147,30.173885160358605],[76.66771453302171,30.173943129939072],[76.66777691849266,30.174005495394766],[76.66783489818249,30.174063516312277],[76.66795526322898,30.174121476577923],[76.66795526322898,30.174183902527574],[76.66801773669633,30.1742418673061],[76.66801773669633,30.174304293211062],[76.66801773669633,30.17436230950408],[76.66807571627601,30.174424653357963],[76.66801773669633,30.174482665132327],[76.66801773669633,30.174545090925992],[76.66801773669633,30.174603020653315],[76.66801773669633,30.17466544639135],[76.66801773669633,30.174723462529244],[76.66795526322898,30.1747814436412],[76.66795526322898,30.174843869285823],[76.66795526322898,30.17490179887483],[76.6678972835942,30.174964219845382],[76.6678972835942,30.175022235835296],[76.6678972835942,30.175084661358454],[76.6678972835942,30.175142590834742],[76.6678972835942,30.17520501630228],[76.6678972835942,30.17526303218875],[76.6678972835942,30.175325457600607],[76.6678972835942,30.175383386973603],[76.66795526322898,30.175445817026684],[76.6678972835942,30.175503828112866],[76.6678972835942,30.17556175740936],[76.66783489818249,30.175624156539833],[76.66777691849266,30.17568216743716],[76.66777691849266,30.175744592634175],[76.66765655327683,30.175802577144193],[76.66759407963147,30.175864966868044],[76.66753609983151,30.17592297745626],[76.66741573438705,30.175985371048842],[76.6673577545055,30.176043381442447],[76.66729536882828,30.17610577986474],[76.6672373888917,30.176163703642743],[76.66717491503978,30.176221683312384],[76.66657740263844,30.17622170764988],[76.66651501657724,30.176163751863324],[76.66645703628377,30.176105731023892],[76.66645703628377,30.17604330622525],[76.66645703628377,30.175985377369667],[76.66639456204733,30.175922916426135],[76.66639456204733,30.17586498752908],[76.66639456204733,30.175802562630096],[76.66639456204733,30.17574454722027],[76.66639456204733,30.175682122265616],[76.66639456204733,30.175624193265264],[76.66639456204733,30.175561768254987],[76.66639456204733,30.175503752741708],[76.66639456204733,30.175445823664845],[76.66633666981485,30.175383402135957],[76.66633666981485,30.175325473016883],[76.66621621511551,30.175263006281387],[76.66597548160615,30.175205011728877],[76.66597548160615,30.17514258659832],[76.66597548160615,30.175084657434738],[76.66597548160615,30.175022232248548],[76.66597548160615,30.17496421657179],[76.66597548160615,30.174901791329933],[76.66597548160615,30.174843862063057],[76.66597548160615,30.174781436765574],[76.66597548160615,30.174723420985384],[76.66597548160615,30.174665491642006],[76.66597548160615,30.174603066262087],[76.66597548160615,30.17454505040528],[76.66597548160615,30.174482624969677],[76.66597548160615,30.174424695523015],[76.66597548160615,30.174362270031793],[76.66597548160615,30.174304340533517],[76.66597548160615,30.174241914986673],[76.66597548160615,30.174183898974736],[76.66597548160615,30.17412147337223],[76.66597548160615,30.17406354377068],[76.66597548160615,30.174005527682127]]]}"
00000000000000000897,965,PR-MAPS-00360-00001-00053-G-00012-01915-000-00001_georef_clipped,92,Yes,Extreme,2.162186137286296,0.8730493011579321,1975,20221215_FormLineMounds_slpFltr5dg7r,C:\Users\H̬ctorAleixOrengoRom\Desktop\MAPHSAresults\MAHSA_Mound_Filtered\20221215_FormLineMounds_slpFltr5dg7r.shp,"{""type"":""Polygon"",""coordinates"":[[[77.60423270929581,29.022473911758336],[77.60427729686369,29.022429314004007],[77.60427729686369,29.022380296748217],[77.60432634316797,29.022335677791478],[77.60455828556225,29.022286617497898],[77.60460733174433,29.022241998347663],[77.60470096530545,29.02219297357642],[77.60474555268817,29.022148375469655],[77.60479459878881,29.022099300030153],[77.60483918613451,29.022054789212934],[77.60516467322408,29.022099377750173],[77.60525830632241,29.022148387322297],[77.60530735220003,29.02219297777536],[77.605351939343,29.02224204552109],[77.60540098517988,29.022286635929888],[77.60544557228583,29.022335703632354],[77.605494618082,29.02238029399687],[77.605494618082,29.022429311409432],[77.6055392051509,29.022473922932075],[77.60558833833191,29.022518521396034],[77.60558833833191,29.022567538777274],[77.60558833833191,29.022612100019597],[77.60558833833191,29.02266120474641],[77.60558833833191,29.02270576596201],[77.60558833833191,29.02275487065937],[77.60558833833191,29.022799431848235],[77.60558833833191,29.022848449141296],[77.60558833833191,29.022893097678278],[77.60558833833191,29.022942114941944],[77.60558833833191,29.022986676077373],[77.60558833833191,29.023035780686406],[77.60558833833191,29.023080341795115],[77.60558833833191,29.023129359000002],[77.60563292536378,29.023173970378725],[77.60563292536378,29.023223074934602],[77.60568197107845,29.023267665100853],[77.60568197107845,29.023316682258994],[77.60572655807327,29.02336129358023],[77.60572655807327,29.023410310714727],[77.60572655807327,29.02345487173273],[77.60572655807327,29.02350397621236],[77.60572655807327,29.023548537203634],[77.60572655807327,29.023597641653804],[77.60572655807327,29.02364220261835],[77.60568197107845,29.023686800624823],[77.60558833833191,29.0237358254974],[77.605351939343,29.023780451773824],[77.60525830632241,29.023829476278472],[77.605071040048,29.023874051967713],[77.60497740679418,29.02392307615144],[77.60483918613451,29.02396768083124],[77.60479459878881,29.023967717503314],[77.60470096530545,29.023923076432638],[77.60465191916408,29.02387402998244],[77.60465191916408,29.023829469209854],[77.60465191916408,29.02378045234533],[77.60460733174433,29.02373584079742],[77.60460733174433,29.023686823909237],[77.60460733174433,29.023642175714272],[77.60460733174433,29.023597614880746],[77.60460733174433,29.023548510574944],[77.60455828556225,29.023503920112997],[77.60455828556225,29.02345490315833],[77.60455828556225,29.02341034227709],[77.60455828556225,29.02336123791873],[77.60451361067908,29.023316705496935],[77.60451361067908,29.0232676011149],[77.60451361067908,29.023223040185435],[77.60446456445622,29.023173993548518],[77.60441997696239,29.023129381846545],[77.60437093069882,29.023080335163765],[77.60432634316797,29.02303572342011],[77.60427729686369,29.022986676691495],[77.60427729686369,29.022942115709533],[77.60427729686369,29.0228930986147],[77.60423270929581,29.02284848681358],[77.60427729686369,29.022799433107252],[77.60427729686369,29.022754784697273],[77.60427729686369,29.02270576754364],[77.60427729686369,29.022661206481523],[77.60427729686369,29.022612101923837],[77.60427729686369,29.022567540834995],[77.60423270929581,29.022518472868672],[77.60423270929581,29.022473911758336]]]}"
000000000000000008a6,1533,PR-MAPS-00360-00001-00053-H-00001-01937-000-00001_georef_clipped,92,Yes,Extreme,4.4458943535692645,0.8295049612832519,2019,20221215_FormLineMounds_slpFltr5dg7r,C:\Users\H̬ctorAleixOrengoRom\Desktop\MAPHSAresults\MAHSA_Mound_Filtered\20221215_FormLineMounds_slpFltr5dg7r.shp,"{""type"":""Polygon"",""coordinates"":[[[77.06153785657044,28.90869993308287],[77.0615868683359,28.90865091473048],[77.06168945920696,28.90860186657499],[77.06193469319555,28.90855280320772],[77.06198818435385,28.908503696183615],[77.06198818435385,28.9084547148964],[77.06198818435385,28.908405646283388],[77.06198818435385,28.908352124807415],[77.06198818435385,28.908303056162723],[77.06203728377054,28.9082540459173],[77.06208629533289,28.90820493977262],[77.0622334177346,28.908155941692986],[77.06233600805531,28.90810689257112],[77.06238510733029,28.908053341868772],[77.0625322293672,28.90800434325188],[77.06342848415272,28.908053397784435],[77.0644719397733,28.908106887234183],[77.06467254922897,28.908155896710426],[77.06472164755188,28.908205023004353],[77.06477065802241,28.908254053426806],[77.06481975630531,28.908303092362775],[77.06487324618291,28.90835212155231],[77.06487324618291,28.90840564345245],[77.06487324618291,28.90845471245435],[77.06487324618291,28.908503781441112],[77.06487324618291,28.90855276310139],[77.06487324618291,28.908601832057865],[77.06481975630531,28.908650853480808],[77.06477065802241,28.908699952445104],[77.06472164755188,28.908753425455455],[77.06472164755188,28.908802494329535],[77.06452095034541,28.908851526607755],[77.06322787262572,28.90890063354699],[77.06328136321001,28.90894966317908],[77.06347758298259,28.908998684474366],[77.06352659395915,28.90905216797792],[77.06362918317892,28.90910125532133],[77.06367819409384,28.90915028591458],[77.06372729282195,28.90919932502236],[77.06377630369695,28.9092484428799],[77.06377630369695,28.90929742416306],[77.06382531455202,28.90934654198884],[77.06397700214383,28.9094000523511],[77.06407502367077,28.909449044630342],[77.06417313295076,28.90949813268389],[77.06427572162005,28.909547132204793],[77.06427572162005,28.90959620077368],[77.06422671094819,28.909645307546047],[77.06412412223716,28.90969881056703],[77.06387441322019,28.909698810516865],[77.06228251705139,28.909645255381434],[77.06178757042919,28.909596264706956],[77.06168945920696,28.90954717490777],[77.0615868683359,28.90949808607702],[77.06153785657044,28.90944905491889],[77.06153785657044,28.909399986673613],[77.06153785657044,28.90934655290885],[77.06153785657044,28.90929748463193],[77.06153785657044,28.909248416339842],[77.06153785657044,28.90919934803261],[77.06153785657044,28.90915027971023],[77.06153785657044,28.909101298682916],[77.06153785657044,28.90905223033026],[77.06153785657044,28.908998709138274],[77.06153785657044,28.908949640753935],[77.06153785657044,28.908900572354444],[77.06153785657044,28.908851591250162],[77.06153785657044,28.908802522820398],[77.06153785657044,28.908753454375475],[77.06153785657044,28.90869993308287]]]}"
00000000000000000551,671,PR-MAPS-00360-00001-00044-F-00014-01933-000-00001_georef_clipped,93,Yes,Low,2.0058591261076053,0.05315734451467461,2015,20221215_FormLineMounds_slpFltr5dg7r,C:\Users\H̬ctorAleixOrengoRom\Desktop\MAPHSAresults\MAHSA_Mound_Filtered\20221215_FormLineMounds_slpFltr5dg7r.shp,"{""type"":""Polygon"",""coordinates"":[[[73.94930380063106,30.748837145781167],[73.94933949718252,30.748797014017683],[73.94933949718252,30.74876133263923],[73.94933949718252,30.748725736612958],[73.94937958852766,30.74869000165486],[73.94937958852766,30.748654320241556],[73.94937958852766,30.74861863881825],[73.94937958852766,30.74858304274724],[73.94937958852766,30.748547361303945],[73.94937958852766,30.748511679850655],[73.94937958852766,30.748475998387356],[73.94937958852766,30.748440316914053],[73.94937958852766,30.748400196585244],[73.94941528506513,30.748364503442872],[73.94941528506513,30.748328821934],[73.94941528506513,30.74829314041512],[73.94945098159602,30.74825753257603],[73.94948658843053,30.748221828005832],[73.94948658843053,30.748186146448347],[73.94952228494824,30.74815045317125],[73.94955798145936,30.74811475986355],[73.94959367796388,30.748079151887936],[73.94962928477213,30.748043447181225],[73.9496649812635,30.748007753781774],[73.94977646548932,30.74796764123809],[73.9498477687215,30.747932009921172],[73.94999046479651,30.747896269383883],[73.95009755405076,30.74786063726067],[73.95013316076621,30.747824932236917],[73.95049433984919,30.747860599850572],[73.95056573250584,30.747896342816222],[73.9506058235967,30.747931970460833],[73.95064151990773,30.74796764011816],[73.95067721621218,30.748007748641037],[73.95071291251004,30.74804341827101],[73.95074851911214,30.748079161913733],[73.95078421539684,30.74811483151707],[73.95081991167491,30.748150501107073],[73.95081991167491,30.748186182835795],[73.95081991167491,30.748221779191574],[73.95081991167491,30.748257460900316],[73.95081991167491,30.748293142599056],[73.95081991167491,30.7483288242878],[73.95081991167491,30.748364505966546],[73.95081991167491,30.748400187635276],[73.95081991167491,30.748440308159946],[73.95081991167491,30.748475989807428],[73.95081991167491,30.74851167144492],[73.95081991167491,30.748547353072382],[73.95078421539684,30.748582961419206],[73.95078421539684,30.748618643022386],[73.95074851911214,30.748654336686997],[73.95074851911214,30.748690018265854],[73.95074851911214,30.748725699834704],[73.95074851911214,30.74876138139354],[73.95074851911214,30.748797062942373],[73.95074851911214,30.74883718333224],[73.95071291251004,30.74887288823],[73.95071291251004,30.748908484380816],[73.95067721621218,30.748944177896565],[73.95067721621218,30.74897985938553],[73.95067721621218,30.7490155408645],[73.95064151990773,30.749051234321],[73.95064151990773,30.749086915775635],[73.9506058235967,30.749122523824923],[73.95056573250584,30.749158259212752],[73.95049433984919,30.749193879119847],[73.95045873320026,30.74922958375879],[73.9503873405041,30.749269727736685],[73.95035164414611,30.749305335596866],[73.95028034109977,30.749341051957558],[73.95024464472202,30.749376745102396],[73.95016885716453,30.7494124066281],[73.9499548580548,30.7494480956736],[73.94988346517252,30.749448033694645],[73.94970067774827,30.749412378645875],[73.94962928477213,30.749376720626096],[73.94959367796388,30.74934106231457],[73.94955798145936,30.749305392651582],[73.94952228494824,30.749269722975274],[73.94945098159602,30.749229552010775],[73.94945098159602,30.749193870740104],[73.94941528506513,30.749158201023118],[73.94937958852766,30.749122531292794],[73.94937958852766,30.74908685000075],[73.94937958852766,30.749051168698703],[73.94933949718252,30.749015540901947],[73.94933949718252,30.748979859584754],[73.94930380063106,30.748944189809805],[73.94930380063106,30.748908508476926],[73.94930380063106,30.748872827134058],[73.94930380063106,30.748837145781167]]]}"
00000000000000000795,609,PR-MAPS-00360-00001-00053-B-00002-01914-000-00001_georef_clipped,93,Yes,Extreme,0.3620408667765863,0.9026659057204992,1975,20221215_FormLineMounds_slpFltr5dg7r,C:\Users\H̬ctorAleixOrengoRom\Desktop\MAPHSAresults\MAHSA_Mound_Filtered\20221215_FormLineMounds_slpFltr5dg7r.shp,"{""type"":""Polygon"",""coordinates"":[[[76.2191244969645,30.709111024513533],[76.2191511992906,30.709088702113768],[76.2191511992906,30.70906195614083],[76.21917348069773,30.709039673634468],[76.21920027143238,30.70901297472484],[76.21922255283138,30.708990606193474],[76.21924934355627,30.70896837925438],[76.21927162494715,30.708941624697385],[76.21932069704505,30.7089193031679],[76.21951689683965,30.70889252931179],[76.21958825018662,30.708870285018953],[76.2196372337511,30.70884348177168],[76.21976207986737,30.70887025582713],[76.21976207986737,30.70889252987798],[76.21976207986737,30.708919275933894],[76.21976207986737,30.708941549976156],[76.21976207986737,30.708968382021883],[76.21976207986737,30.70899065605555],[76.21973537766245,30.70901297867025],[76.21973537766245,30.709039724698737],[76.21973537766243,30.709061998718177],[76.2197130963483,30.70908875337341],[76.2197130963483,30.709111027382814],[76.2197130963483,30.709137773388946],[76.2197130963483,30.709160133389744],[76.21968630571571,30.70918683242358],[76.21968630571571,30.709209106414068],[76.21968630571571,30.709235852397473],[76.21968630571571,30.709258212379282],[76.21966402439347,30.70928496696666],[76.21966402439347,30.709307240938493],[76.21966402439347,30.709333986899523],[76.21966402439347,30.70935626086278],[76.2196372337511,30.709383045824083],[76.2196372337511,30.709405319776998],[76.21961495242073,30.709432074310005],[76.21958825018662,30.709454396767246],[76.21956588043012,30.70947666976476],[76.21953917818627,30.709503464180944],[76.21951689683965,30.709525746674906],[76.2194678248133,30.709552454096503],[76.21941875276904,30.70957477550099],[76.21934739933224,30.709574745501726],[76.21927162494715,30.709552481466925],[76.21924934355627,30.709525744095682],[76.21922255283138,30.709503423087796],[76.21917348069773,30.709476724591575],[76.2191511992906,30.709454373179234],[76.2191244969645,30.70943206166823],[76.2191244969645,30.70940531576963],[76.2191244969645,30.709383041849765],[76.2191244969645,30.709356295940847],[76.2191244969645,30.7093340220124],[76.2191244969645,30.709307276093156],[76.2191244969645,30.70928491615635],[76.2191244969645,30.709258170226775],[76.2191244969645,30.709235896281125],[76.2191244969645,30.709209150341227],[76.2191244969645,30.709186876386987],[76.2191244969645,30.709160130436786],[76.2191244969645,30.709137770474083],[76.2191244969645,30.709111024513533]]]}"
